dur,sbytes,dbytes,spkts,dpkts,proto,state,label
0.33225245452548374,2126.7633597835174,8455.393578376003,8,6,icmp,INT,0
0.11727136856992887,3429.2756127107095,5672.3404126915175,4,13,icmp,CON,0
2.730147870233427,30447.421970925123,4171.869818162859,7,5,udp,INT,0
2.768129313178112,466.5166596335898,407.3623304823482,10,1,udp,REQ,0
1.2032039033794617,4801.760812038747,2073.500821193725,20,2,udp,INT,0
0.4968558117735887,20960.505584979906,38.316089797239336,11,7,udp,FIN,0
0.5154811389739727,8120.835645594652,4259.697075812194,6,12,tcp,INT,0
1.5533585156725416,4355.362977857683,51933.2965581305,17,4,icmp,FIN,0
2.7289168189287025,22072.597480289234,156.29351344833208,23,12,icmp,INT,0
2.617359083275936,13.376981268040513,923.4758542308799,2,12,udp,FIN,0
1.8162746303170838,11565.139525584575,5757.24049071274,8,12,tcp,FIN,0
1.232772832281246,805.8105246127852,36522.55408432205,4,7,tcp,FIN,0
0.10547007143530086,76.61050484305106,1216.2781369307077,1,24,icmp,CON,0
0.042310611524018764,24860.05276921876,746.57743434686,55,7,udp,INT,1
0.5491753200426014,139515.27591202152,58.09930578525664,95,6,icmp,INT,1
1.1189927363587073,2264.4857512409612,3666.0726982947253,2,3,icmp,REQ,0
0.011087526733193291,20045.282021689134,177043.73656822613,16,4,tcp,REQ,0
0.025679256344627838,224845.50584351984,5191.183183770204,95,1,tcp,REQ,1
1.3069948647482892,41350.04989774736,2851.0483326141225,24,10,icmp,INT,0
0.006089324462156403,79215.64203492033,5676.92289757173,3,3,udp,CON,0
0.21037897932503885,13151.025010619518,2915.5565071376195,23,4,udp,FIN,0
0.954837415366718,3466.384080169871,586.3818833974985,4,14,icmp,INT,0
1.412778343985775,121.03362217409784,15468.482278539712,8,4,icmp,CON,0
0.2533059557124597,5467.011007887819,4682.198512452612,5,3,udp,CON,1
0.3047398407696294,551.9772376952947,3087.8381705680913,1,2,udp,INT,0
1.4945007466782465,229093.48599013922,423.8026697828311,13,15,udp,FIN,0
0.3249885108633671,2096.9273281167116,40417.408066206735,6,2,icmp,CON,0
0.4723618907017013,3813.9078068507056,11264.432684101354,3,6,tcp,INT,0
1.6468290619989487,8981.936213953959,986.4950673177214,3,7,udp,FIN,0
1.2585285771633217,3252.5835329428546,22107.002828121378,11,12,udp,REQ,0
2.2703472929560813,88441.98513680157,1101.9739198440461,1,10,udp,CON,0
0.25723518916074295,2574.2501458630463,623.901819208446,80,16,icmp,CON,1
1.0080531667047088,4399.3624446947915,652.3581787769749,1,1,tcp,INT,0
0.11802847373809258,675.2336834096667,86.3028734697186,3,4,tcp,INT,0
0.550099568648424,212.7153692687042,7654.7738191016515,5,4,udp,FIN,0
0.3697921774305974,876.9603831365615,76.5320986728128,7,2,icmp,REQ,0
0.33564024439490553,2768.1275777503765,255.47187810696232,5,4,tcp,REQ,0
0.8669542574791023,3789.570016894546,46.93783101937058,20,4,icmp,INT,1
0.11985299928960572,2238.968010116689,2509.5547210552363,160,8,tcp,INT,1
2.6712662534982274,178.99628879846097,2206.933069766235,10,11,udp,FIN,0
1.1968012628837796,2524.4761497566324,1550.926190365384,1,5,icmp,INT,0
1.9005903032260796,147.01862095769943,370.4967269888196,6,13,udp,FIN,0
0.8381223892665245,13631.13682605249,285.86866530424777,20,4,tcp,FIN,0
1.032187083169902,3515.2977388185095,7545.749677440917,4,4,tcp,REQ,0
0.16279042400200644,484.6898926014752,991.1799841750304,5,8,udp,FIN,1
0.2606578743902862,1606.1284070711608,5612.304189025579,14,1,tcp,REQ,0
1.5381141636789646,662.2791798193284,507.50300280295687,9,1,udp,REQ,0
0.3954928420395155,5644.003995195174,4281.785975541747,9,6,udp,REQ,0
0.029539777296826338,43516.73658003915,40398.82884856412,1,28,udp,INT,0
1.2443625435543286,70.0812344056241,9627.04496789519,2,13,tcp,REQ,0
0.23392028426978723,3752.029446444582,1306.5852892829778,10,1,icmp,FIN,0
3.3852997767279636,2164.0449443670714,4986.04326185664,3,18,udp,INT,0
3.6930748953456276,11414.961119857466,1842.1150072471523,7,13,icmp,FIN,0
2.9562118615606097,4566.001960575243,3028.31115761785,8,9,tcp,INT,0
0.5547448757968401,662.5270164144077,1554.2958550202654,4,17,tcp,FIN,0
0.01869277844633326,1574.8134954594661,2145.932756226325,29,5,icmp,CON,0
0.6325256297596535,1819.9432077684353,4555.937954906783,90,3,udp,CON,1
0.6707259324636735,25642.701730741803,408.8231231777114,13,7,tcp,CON,0
4.081010419346467,3110.7629522198554,390.81814364389686,1,8,udp,FIN,0
3.976482571356246,133570.05443444298,185.4740337263592,2,8,udp,INT,0
2.300864420615303,2640.3806526881217,121.44455133409384,7,8,icmp,REQ,0
0.4185312818065923,722.838965363064,261.238717451791,2,29,tcp,REQ,0
0.5835503185184323,144.39768793128567,4100.749388232374,37,23,icmp,FIN,0
2.2856719829736956,80.94101240712077,499.9084436806031,2,20,tcp,FIN,0
0.4573754777168605,125.42752653882272,8326.753542986324,7,16,icmp,FIN,0
0.22286233955490573,5086.03232692676,3195.272004143484,5,28,tcp,FIN,0
0.9764843904722733,8245.72403732748,58.1480051495763,10,1,tcp,REQ,0
3.30155216496845,126.16853542664629,11047.408653444316,2,3,tcp,INT,0
1.4289907173095246,17855.67436258298,15087.129240975615,6,7,udp,REQ,0
1.0129348037227865,1134.4212598254176,408.41125730899506,4,18,udp,FIN,0
0.12267383681918745,3998.145965289691,6907.638351650607,21,7,icmp,CON,0
1.1454368586212613,74939.86392131154,537.5401877864387,1,14,icmp,REQ,0
5.532683697415581,17920.106538339085,3624.025680964687,24,2,tcp,CON,0
0.0362209407941434,5226.781589891455,237.69852905132734,85,3,tcp,CON,1
0.1753188779955609,1504.5179664963812,82.58161647579304,20,13,udp,FIN,1
2.5183303654809532,40.30071446039984,1386.2612038695504,15,2,udp,REQ,0
1.620041098024404,707.4686810816385,2327.481608863829,1,5,udp,INT,0
1.4328893103620077,1954.2065286694285,1345.6609887538198,33,3,icmp,REQ,0
1.4547450674693878,413.9068488363487,279.2029351519605,8,5,udp,INT,0
0.5345908107779389,2292.701431761275,1339.701190263405,4,12,icmp,INT,0
0.4170745011205142,3476.2303952892735,5108.134280915148,5,5,udp,FIN,0
1.9888494087116548,1901.2902932576212,2724.973384121893,1,8,udp,INT,0
1.9935938389044345,812.4016318263406,4294.120589063381,44,1,tcp,REQ,0
2.4215400568414975,4176.83617891794,780.3711181978042,1,16,icmp,REQ,0
2.9335391542039635,7214.739023241118,31052.53819503232,11,5,udp,CON,0
0.8593118843194845,336.7032050448032,283.6251088525823,6,10,tcp,INT,0
0.835421253061439,50104.43266430251,7903.971187962798,29,13,icmp,FIN,0
1.921139918770185,2447.5033311153875,31690.81549670843,3,3,icmp,FIN,0
1.2596628898653603,3095.4830457775115,7799.509963390806,8,21,udp,REQ,0
1.4526607782138203,12288.619221753623,1988.133515887119,7,10,icmp,INT,0
1.9063433699450458,4752.529409342399,1036.293730905397,12,6,tcp,FIN,0
2.6487881716161206,20055.791980013364,23675.009092106924,1,2,tcp,INT,0
0.494978888565185,5293.5709260712565,173.13127979652208,3,28,icmp,INT,0
0.5651241464730676,875.7890493733913,428.2689898981465,3,14,tcp,CON,0
0.11843524702483266,6142.622519630503,1345.9891766043122,13,3,icmp,FIN,0
1.0360968319313215,302.6410910294268,35429.76322792862,2,4,tcp,CON,0
0.0439249250530284,3703.817826155035,6371.1500385956415,9,16,icmp,FIN,0
0.7519283378185315,2789.283463496239,430.0530112129103,3,12,icmp,INT,0
0.9387535028245511,1966.019630112193,1602.6032050208648,19,14,icmp,FIN,0
0.40515679237742697,2305.2052041323263,872.4921979050322,28,6,tcp,REQ,0
0.21447180723508208,207.45494792695678,720.8434722102032,35,12,icmp,INT,1
0.03717007452176945,994.8084285670714,21115.847778895477,5,5,icmp,FIN,0
0.04567619913934726,3589.2186167201894,191.81161940867892,3,3,udp,CON,0
2.075221643445763,4103.981109923251,74426.0810744981,1,10,udp,CON,0
0.5359020290492936,381.70563332166574,15622.373748307617,3,36,icmp,INT,0
0.16306684955691358,37474.48879796535,26415.95179209841,11,4,udp,CON,0
0.8863843059348188,527.2370742092809,1181.0049126774732,8,6,icmp,INT,0
1.7635775285348823,20721.23711790122,2208.6098332143083,28,11,udp,INT,0
0.291741604115884,7005.064901431349,169.6430240879818,5,8,tcp,INT,0
1.1702635423877914,818.5589206163662,1043.8542859602644,12,18,tcp,FIN,0
0.02141064695757535,311524.75173837005,8000.903047959267,35,14,icmp,INT,1
0.06367811509237128,273.88993715856657,39820.06155956176,7,1,icmp,CON,0
0.9094907287506251,18737.991019044955,325.6054480716204,3,62,tcp,REQ,0
0.18669850624673812,66156.40066684924,1435.0975802118803,30,14,tcp,FIN,1
0.2434889875691078,2338.7499834569003,2202.617179915537,35,19,udp,CON,1
1.553952675500021,48287.62521709194,182.80528968609474,12,10,icmp,INT,0
4.4682684104399915,1807.8742215440136,9727.366526562304,27,19,tcp,INT,0
0.8715493430764275,5310.21317063777,700.6576097298969,4,2,tcp,REQ,0
0.4680236569271745,5017.282229530994,2016.7030381611526,1,5,icmp,CON,0
0.38055695513584475,6836.251306175282,1207.2511244604495,35,20,udp,FIN,1
0.3790217585233647,15087.41974850006,614.8159708032251,8,3,udp,CON,0
0.6935801175279616,14573.752868943904,2939.2508914483255,2,1,udp,INT,0
0.01960924046008078,270.84544436510447,1936.7776053761097,70,15,udp,FIN,1
0.030813131449769254,40484.74379699783,1416.9815731003819,40,18,tcp,INT,0
3.944855907922322,107.23428539281561,694.419855466645,28,2,icmp,INT,0
0.433864234107615,70523.74194968447,5647.9579925509415,15,19,icmp,CON,1
1.42877127935921,28379.157777566757,81408.46481860601,20,12,tcp,REQ,0
0.6310315733581703,336.3213627313844,3943.3049310801575,12,7,tcp,INT,0
0.22836784337053048,1310.7718276272483,21856.123868176266,6,17,tcp,CON,0
0.20414488988742496,326.5524774395762,184.8521191899312,8,6,icmp,FIN,0
0.3456071869519003,1939.446572442093,4086.82179034551,18,3,icmp,REQ,0
0.9561487779759774,1609.9065802869427,332.04262925953117,7,4,icmp,INT,0
0.30092382906642623,42528.654582992196,155.42295536350406,25,7,udp,INT,1
1.2952684196361581,40970.90633600412,679.4320204386337,7,8,tcp,FIN,0
0.3940947136667951,48599.45625124031,32331.545349752963,9,16,tcp,CON,0
3.7177241982675677,968.4181303409762,19931.00139071653,2,15,tcp,INT,0
1.6068208858502715,1961.6794596874897,4846.487254575402,22,9,icmp,FIN,0
0.9698765783175975,102.83477927073777,139.01736873049657,11,15,tcp,INT,0
1.135236566444922,594.8206116175004,2013.1152910006842,10,3,tcp,CON,0
0.6528454386384616,20531.24736230724,5450.158761609053,1,1,udp,REQ,0
0.3415935507288762,75445.48693482099,4234.7198727858795,9,20,icmp,CON,0
0.10560339103754697,757.417442699136,74.62031827329773,10,1,tcp,CON,1
1.7018182173080558,911.4816677094165,502.3837671185222,1,3,icmp,CON,0
0.01739769566496513,2827.6138885983555,2622.3980691616866,8,12,icmp,FIN,0
0.14805647068797126,5220.363516557315,8713.090413554446,5,5,icmp,INT,0
0.011302650468604927,1771.1870470322951,36.882764595654535,45,20,udp,REQ,1
0.04989774230075091,6961.303977910933,2155.4440759613253,1,4,icmp,FIN,0
2.3210436403387904,1155.5379890085458,3968.3177358498615,6,1,icmp,CON,0
1.459488734040826,2896.0281050571443,16304.94927210977,2,4,icmp,REQ,0
0.7713415132954708,8888.988086665502,11916.927752024945,42,9,tcp,CON,0
0.1235483021373759,3019.493978742304,9558.084669722142,8,5,udp,CON,0
0.8118215589566798,1245.4201463866486,601.9166536251101,12,8,tcp,CON,0
0.7697403985132454,2394.1424616754484,65.62755974265066,4,20,udp,REQ,0
0.045646731072054,7494.212764453399,1358.1713602068157,5,24,udp,INT,1
0.6826789575627886,1422.2251629033144,22098.469913309174,36,3,icmp,CON,0
0.6100039374998483,1776.5132513265955,48383.25467487999,4,6,icmp,INT,0
1.1480669194957613,72932.84323374354,12346.13335778904,6,8,tcp,REQ,0
1.2097374432490944,9153.017596638349,7035.2017389393,10,29,udp,REQ,0
0.05563478882464167,1650.8397287352727,6369.519390202112,1,63,icmp,CON,0
0.5632608055860738,12014.971895156465,980.2057577146431,16,3,icmp,INT,0
1.1797499937392741,1528.9874845118075,2298.1952336972395,8,13,icmp,INT,0
0.8393273431293476,31140.025839524726,83963.63367583914,4,5,icmp,CON,0
2.3296193438105264,6243.426220003642,452.5435440324953,1,1,tcp,FIN,0
1.2899697168659974,2405.217733186777,75324.26313085623,2,1,tcp,FIN,0
0.21342344252076878,7298.5709786219995,1565.4736219377044,22,6,icmp,REQ,0
0.087818923507489,128.79831043750767,42229.07391732579,11,7,icmp,REQ,0
1.2340729765306693,313.08197655659313,178.8182596781806,3,1,icmp,FIN,0
0.032242887200873316,273.73212637051114,9622.009430237184,1,12,icmp,FIN,0
1.0576168533687487,3967.4791196057217,682.9760056301799,12,4,icmp,FIN,0
0.6761413092929165,285970.02815176774,175.8208565494075,45,8,udp,CON,1
0.2056277869386107,775460.6982330021,4615.004328341024,25,4,udp,CON,1
0.11791216613373774,32039.169866123477,22447.70312378907,25,2,udp,CON,1
1.2369925894139782,8116.781194017027,550.1093753965625,3,5,udp,CON,0
0.7355471688613094,81.27874406011793,148.70553555229253,11,3,icmp,CON,0
